SL_NO,RESERVOIR,YEAR,WEEK_NO,FLOW_DATE,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,UNIQUE_KEY
3460,Hemavathi,2011,39,2011-09-25,35.37,2920.21,2488,5180,HEMAVATHI-2011-09-25
3461,Hemavathi,2011,39,2011-09-26,35.12,2919.95,2424,5203,HEMAVATHI-2011-09-26
3462,Hemavathi,2011,39,2011-09-27,34.86,2919.66,2198,5205,HEMAVATHI-2011-09-27
3463,Hemavathi,2011,39,2011-09-28,34.59,2919.37,2197,5205,HEMAVATHI-2011-09-28
3464,Hemavathi,2011,39,2011-09-29,34.42,2919.19,2921,4747,HEMAVATHI-2011-09-29
3465,Hemavathi,2011,39,2011-09-30,34.17,2918.92,2411,5198,HEMAVATHI-2011-09-30
3466,Hemavathi,2011,39,2011-09-24,35.62,2920.46,2874,5680,HEMAVATHI-2011-09-24
3558,Hemavathi,2011,40,2011-10-01,33.94,2918.67,2619,5192,HEMAVATHI-2011-10-01
3559,Hemavathi,2011,40,2011-10-02,33.69,2918.40,2391,5180,HEMAVATHI-2011-10-02
3560,Hemavathi,2011,40,2011-10-03,33.54,2918.24,3456,5065,HEMAVATHI-2011-10-03
3561,Hemavathi,2011,40,2011-10-04,33.50,2918.20,2932,3250,HEMAVATHI-2011-10-04
3562,Hemavathi,2011,40,2011-10-05,33.24,2917.91,1220,4180,HEMAVATHI-2011-10-05
3563,Hemavathi,2011,40,2011-10-06,33.03,2917.68,2928,5180,HEMAVATHI-2011-10-06
3564,Hemavathi,2011,40,2011-10-07,32.77,2917.39,2311,5180,HEMAVATHI-2011-10-07
3649,Hemavathi,2011,41,2011-10-08,32.52,2917.11,2255,5022,HEMAVATHI-2011-10-08
3650,Hemavathi,2011,41,2011-10-09,32.28,2916.84,2135,4800,HEMAVATHI-2011-10-09
3651,Hemavathi,2011,41,2011-10-10,32.09,2916.62,2647,4800,HEMAVATHI-2011-10-10
3652,Hemavathi,2011,41,2011-10-11,32.09,2916.62,4787,4679,HEMAVATHI-2011-10-11
3653,Hemavathi,2011,41,2011-10-12,32.04,2916.56,4425,4936,HEMAVATHI-2011-10-12
3654,Hemavathi,2011,41,2011-10-13,31.95,2916.46,4055,4980,HEMAVATHI-2011-10-13
3655,Hemavathi,2011,41,2011-10-14,31.86,2916.36,4054,4980,HEMAVATHI-2011-10-14
3740,Hemavathi,2011,42,2011-10-15,31.75,2916.24,3850,4980,HEMAVATHI-2011-10-15
3741,Hemavathi,2011,42,2011-10-16,31.75,2916.24,5105,5004,HEMAVATHI-2011-10-16
3742,Hemavathi,2011,42,2011-10-17,31.80,2916.30,5720,5005,HEMAVATHI-2011-10-17
3743,Hemavathi,2011,42,2011-10-18,31.78,2916.27,4822,5030,HEMAVATHI-2011-10-18
3744,Hemavathi,2011,42,2011-10-19,31.69,2916.17,4147,5075,HEMAVATHI-2011-10-19
3745,Hemavathi,2011,42,2011-10-20,31.53,2915.99,3335,5080,HEMAVATHI-2011-10-20
3746,Hemavathi,2011,42,2011-10-21,31.36,2915.79,3215,5080,HEMAVATHI-2011-10-21
3831,Hemavathi,2011,43,2011-10-22,31.12,2915.51,2330,4980,HEMAVATHI-2011-10-22
3832,Hemavathi,2011,43,2011-10-23,30.92,2915.27,2255,4512,HEMAVATHI-2011-10-23
3833,Hemavathi,2011,43,2011-10-24,30.71,2915.03,2305,4563,HEMAVATHI-2011-10-24
3834,Hemavathi,2011,43,2011-10-25,30.54,2914.83,2482,4347,HEMAVATHI-2011-10-25
3835,Hemavathi,2011,43,2011-10-26,30.48,2914.76,4475,5063,HEMAVATHI-2011-10-26
3836,Hemavathi,2011,43,2011-10-27,30.37,2914.63,3774,4953,HEMAVATHI-2011-10-27
3837,Hemavathi,2011,43,2011-10-28,30.20,2914.43,3180,5048,HEMAVATHI-2011-10-28
3922,Hemavathi,2011,44,2011-10-29,30.03,2914.23,3209,5080,HEMAVATHI-2011-10-29
3923,Hemavathi,2011,44,2011-10-30,29.84,2914,2914,5080,HEMAVATHI-2011-10-30
3924,Hemavathi,2011,44,2011-10-31,29.64,2913.76,2920,5080,HEMAVATHI-2011-10-31
3925,Hemavathi,2011,44,2011-11-01,29.39,2913.45,2144,4960,HEMAVATHI-2011-11-01
3926,Hemavathi,2011,44,2011-11-02,29.20,2913.21,2784,4946,HEMAVATHI-2011-11-02
3927,Hemavathi,2011,44,2011-11-03,29.12,2913.12,3946,4699,HEMAVATHI-2011-11-03
3928,Hemavathi,2011,44,2011-11-04,29.25,2913.28,6645,5050,HEMAVATHI-2011-11-04
4013,Hemavathi,2011,45,2011-11-05,29.42,2913.48,6775,4800,HEMAVATHI-2011-11-05
4014,Hemavathi,2011,45,2011-11-06,29.58,2913.68,6960,4988,HEMAVATHI-2011-11-06
4015,Hemavathi,2011,45,2011-11-07,30.09,2914.30,11099,5050,HEMAVATHI-2011-11-07
4016,Hemavathi,2011,45,2011-11-08,30.42,2914.69,8984,5050,HEMAVATHI-2011-11-08
4017,Hemavathi,2011,45,2011-11-09,30.37,2914.63,4457,4950,HEMAVATHI-2011-11-09
4018,Hemavathi,2011,45,2011-11-10,30.23,2914.46,3373,4950,HEMAVATHI-2011-11-10
4019,Hemavathi,2011,45,2011-11-11,29.98,2914.17,2263,5017,HEMAVATHI-2011-11-11
4104,Hemavathi,2011,46,2011-11-17,28.23,2912.02,1491,5055,HEMAVATHI-2011-11-17
4105,Hemavathi,2011,46,2011-11-18,27.91,2911.60,1400,5055,HEMAVATHI-2011-11-18
4106,Hemavathi,2011,46,2011-11-12,29.68,2913.81,1671,5030,HEMAVATHI-2011-11-12
4107,Hemavathi,2011,46,2011-11-13,29.46,2913.54,2592,5030,HEMAVATHI-2011-11-13
4108,Hemavathi,2011,46,2011-11-14,29.20,2913.22,2121,5030,HEMAVATHI-2011-11-14
4109,Hemavathi,2011,46,2011-11-15,28.86,2912.79,1109,5052,HEMAVATHI-2011-11-15
4110,Hemavathi,2011,46,2011-11-16,28.55,2912.41,1585,5055,HEMAVATHI-2011-11-16
4194,Hemavathi,2011,47,2011-11-19,27.58,2911.17,1322,5055,HEMAVATHI-2011-11-19
4195,Hemavathi,2011,47,2011-11-20,27.24,2910.74,1351,5085,HEMAVATHI-2011-11-20
4196,Hemavathi,2011,47,2011-11-21,26.93,2910.33,1339,4894,HEMAVATHI-2011-11-21
4197,Hemavathi,2011,47,2011-11-22,26.59,2909.89,1253,5036,HEMAVATHI-2011-11-22
4198,Hemavathi,2011,47,2011-11-23,26.25,2909.43,1222,5055,HEMAVATHI-2011-11-23
4199,Hemavathi,2011,47,2011-11-24,25.91,2908.96,1136,5055,HEMAVATHI-2011-11-24
4200,Hemavathi,2011,47,2011-11-25,25.55,2908.48,1049,5055,HEMAVATHI-2011-11-25
4285,Hemavathi,2011,48,2011-12-01,23.72,2905.94,2170,5055,HEMAVATHI-2011-12-01
4286,Hemavathi,2011,48,2011-12-02,23.47,2905.57,2145,5055,HEMAVATHI-2011-12-02
4287,Hemavathi,2011,48,2011-11-26,25.20,2908,1048,5055,HEMAVATHI-2011-11-26
4288,Hemavathi,2011,48,2011-11-27,24.85,2907.51,1084,5055,HEMAVATHI-2011-11-27
4289,Hemavathi,2011,48,2011-11-28,24.50,2907.02,1081,5055,HEMAVATHI-2011-11-28
4290,Hemavathi,2011,48,2011-11-29,23.98,2906.30,2242,5055,HEMAVATHI-2011-11-29
4291,Hemavathi,2011,48,2011-11-30,24.23,2906.65,2075,5055,HEMAVATHI-2011-11-30
4376,Hemavathi,2011,49,2011-12-03,23.20,2905.19,2063,5055,HEMAVATHI-2011-12-03
4377,Hemavathi,2011,49,2011-12-04,22.92,2904.79,1922,5055,HEMAVATHI-2011-12-04
4378,Hemavathi,2011,49,2011-12-05,22.91,2903.80,1051,5055,HEMAVATHI-2011-12-05
4379,Hemavathi,2011,49,2011-12-06,22.35,2903.97,1054,4322,HEMAVATHI-2011-12-06
4380,Hemavathi,2011,49,2011-12-07,22.17,2903.70,821,2857,HEMAVATHI-2011-12-07
4381,Hemavathi,2011,49,2011-12-08,21.89,2903.29,742,3882,HEMAVATHI-2011-12-08
4382,Hemavathi,2011,49,2011-12-09,21.53,2902.75,741,4905,HEMAVATHI-2011-12-09
4467,Hemavathi,2011,50,2011-12-10,21.14,2902.18,698,5105,HEMAVATHI-2011-12-10
4468,Hemavathi,2011,50,2011-12-11,20.75,2901.60,646,5057,HEMAVATHI-2011-12-11
4469,Hemavathi,2011,50,2011-12-12,20.36,2901.01,645,5105,HEMAVATHI-2011-12-12
4470,Hemavathi,2011,50,2011-12-13,19.96,2900.41,574,5105,HEMAVATHI-2011-12-13
4471,Hemavathi,2011,50,2011-12-14,19.55,2899.77,532,5105,HEMAVATHI-2011-12-14
4472,Hemavathi,2011,50,2011-12-15,19.15,2899.06,515,5059,HEMAVATHI-2011-12-15
4473,Hemavathi,2011,50,2011-12-16,18.73,2898.31,264,5068,HEMAVATHI-2011-12-16
4558,Hemavathi,2011,51,2011-12-17,18.30,2897.55,234,5105,HEMAVATHI-2011-12-17
4559,Hemavathi,2011,51,2011-12-18,17.93,2896.88,301,4588,HEMAVATHI-2011-12-18
4560,Hemavathi,2011,51,2011-12-19,17.58,2896.26,275,4238,HEMAVATHI-2011-12-19
4561,Hemavathi,2011,51,2011-12-20,17.23,2895.64,244,4208,HEMAVATHI-2011-12-20
4562,Hemavathi,2011,51,2011-12-21,16.88,2895.02,235,4200,HEMAVATHI-2011-12-21
4563,Hemavathi,2011,51,2011-12-22,26.59,2909.89,1253,5036,HEMAVATHI-2011-12-22
4564,Hemavathi,2011,51,2011-12-23,16.09,2893.62,167,4850,HEMAVATHI-2011-12-23
4653,Hemavathi,2011,52,2011-12-24,15.67,2892.88,127,4877,HEMAVATHI-2011-12-24
4654,Hemavathi,2011,52,2011-12-25,15.26,2892.14,149,4900,HEMAVATHI-2011-12-25
4655,Hemavathi,2011,52,2011-12-26,14.84,2891.40,147,4900,HEMAVATHI-2011-12-26
4656,Hemavathi,2011,52,2011-12-27,14.43,2890.67,120,4808,HEMAVATHI-2011-12-27
4657,Hemavathi,2011,52,2011-12-28,14.02,2889.95,130,4753,HEMAVATHI-2011-12-28
4658,Hemavathi,2011,52,2011-12-29,13.62,2889.23,128,4750,HEMAVATHI-2011-12-29
4659,Hemavathi,2011,52,2011-12-30,13.86,2887.82,68,600,HEMAVATHI-2011-12-30
4660,Hemavathi,2011,52,2011-12-31,13.86,2887.82,65,645,HEMAVATHI-2011-12-31
4729,Hemavathi,2012,1,2012-01-01,12.48,2886.90,111,4488,HEMAVATHI-2012-01-01
4759,Hemavathi,2014,1,2014-01-01,11.64,2884.84,125,3225,HEMAVATHI-2014-01-01
4760,Hemavathi,2014,1,2014-01-02,11.32,2884.07,109,3675,HEMAVATHI-2014-01-02
4761,Hemavathi,2014,1,2014-01-03,10.71,2882.56,147,3625,HEMAVATHI-2014-01-03
4762,Hemavathi,2014,1,2014-01-04,10.71,2882.56,147,3625,HEMAVATHI-2014-01-04
4763,Hemavathi,2014,1,2014-01-05,10.40,2881.80,74,3600,HEMAVATHI-2014-01-05
4764,Hemavathi,2014,1,2014-01-06,10.10,2881.06,71,3500,HEMAVATHI-2014-01-06
4765,Hemavathi,2014,1,2014-01-07,9.90,2880.56,45,2350,HEMAVATHI-2014-01-07
4850,Hemavathi,2014,2,2014-01-08,9.70,2880.07,64,2350,HEMAVATHI-2014-01-08
4851,Hemavathi,2014,2,2014-01-09,9.50,2879.59,90,2300,HEMAVATHI-2014-01-09
4852,Hemavathi,2014,2,2014-01-10,9.30,2879.11,91,2300,HEMAVATHI-2014-01-10
4853,Hemavathi,2014,2,2014-01-11,9.11,2878.63,85,2300,HEMAVATHI-2014-01-11
4854,Hemavathi,2014,2,2014-01-12,8.91,2878.15,84,2300,HEMAVATHI-2014-01-12
4855,Hemavathi,2014,2,2014-01-13,8.72,2877.63,85,2300,HEMAVATHI-2014-01-13
4856,Hemavathi,2014,2,2014-01-14,8.52,2877.09,78,2300,HEMAVATHI-2014-01-14
4941,Hemavathi,2014,3,2014-01-15,8.33,2876.57,62,100,HEMAVATHI-2014-01-15
4942,Hemavathi,2014,3,2014-01-16,8.14,2876.05,61,100,HEMAVATHI-2014-01-16
4943,Hemavathi,2014,3,2014-01-17,7.95,2875.52,93,100,HEMAVATHI-2014-01-17
4944,Hemavathi,2014,3,2014-01-18,7.76,2874.99,99,100,HEMAVATHI-2014-01-18
4945,Hemavathi,2014,3,2014-01-19,7.56,2874.35,213,100,HEMAVATHI-2014-01-19
4946,Hemavathi,2014,3,2014-01-20,7.37,2873.71,212,100,HEMAVATHI-2014-01-20
4947,Hemavathi,2014,3,2014-01-21,7.32,2873.55,210,150,HEMAVATHI-2014-01-21
5030,Hemavathi,2014,4,2014-01-22,7.31,2873.53,146,175,HEMAVATHI-2014-01-22
5031,Hemavathi,2014,4,2014-01-23,7.30,2873.51,145,175,HEMAVATHI-2014-01-23
5032,Hemavathi,2014,4,2014-01-24,7.30,2873.49,146,175,HEMAVATHI-2014-01-24
5033,Hemavathi,2014,4,2014-01-25,7.29,2873.47,145,175,HEMAVATHI-2014-01-25
5034,Hemavathi,2014,4,2014-01-26,7.29,2873.45,146,175,HEMAVATHI-2014-01-26
5035,Hemavathi,2014,4,2014-01-27,7.28,2873.43,147,175,HEMAVATHI-2014-01-27
5036,Hemavathi,2014,4,2014-01-28,7.27,2873.41,146,175,HEMAVATHI-2014-01-28
5121,Hemavathi,2014,5,2014-01-29,7.27,2873.39,146,175,HEMAVATHI-2014-01-29
5122,Hemavathi,2014,5,2014-01-30,7.26,2873.37,146,175,HEMAVATHI-2014-01-30
5123,Hemavathi,2014,5,2014-01-31,7.26,2873.35,146,175,HEMAVATHI-2014-01-31
5124,Hemavathi,2014,5,2014-02-01,7.25,2873.33,146,175,HEMAVATHI-2014-02-01
5125,Hemavathi,2014,5,2014-02-02,7.24,2873.31,146,175,HEMAVATHI-2014-02-02
5126,Hemavathi,2014,5,2014-02-03,7.23,2873.28,136,200,HEMAVATHI-2014-02-03
5127,Hemavathi,2014,5,2014-02-04,7.22,2873.25,135,200,HEMAVATHI-2014-02-04
5212,Hemavathi,2014,6,2014-02-05,7.22,2873.22,134,200,HEMAVATHI-2014-02-05
5213,Hemavathi,2014,6,2014-02-06,7.21,2873.19,134,200,HEMAVATHI-2014-02-06
5214,Hemavathi,2014,6,2014-02-07,7.19,2873.15,149,200,HEMAVATHI-2014-02-07
5215,Hemavathi,2014,6,2014-02-08,7.18,2873.11,149,200,HEMAVATHI-2014-02-08
5216,Hemavathi,2014,6,2014-02-09,7.17,2873.07,150,200,HEMAVATHI-2014-02-09
5217,Hemavathi,2014,6,2014-02-10,7.16,2873.03,150,200,HEMAVATHI-2014-02-10
5218,Hemavathi,2014,6,2014-02-11,7.15,2872.99,153,200,HEMAVATHI-2014-02-11
5303,Hemavathi,2014,7,2014-02-12,7.13,2872.95,159,200,HEMAVATHI-2014-02-12
5304,Hemavathi,2014,7,2014-02-13,7.12,2872.91,159,200,HEMAVATHI-2014-02-13
5305,Hemavathi,2014,7,2014-02-14,7.11,2872.88,143,200,HEMAVATHI-2014-02-14
5306,Hemavathi,2014,7,2014-02-15,7.10,2872.85,142,200,HEMAVATHI-2014-02-15
5307,Hemavathi,2014,7,2014-02-16,7.10,2872.83,126,150,HEMAVATHI-2014-02-16
5308,Hemavathi,2014,7,2014-02-17,7.10,2872.85,142,200,HEMAVATHI-2014-02-17
5309,Hemavathi,2014,7,2014-02-18,7.09,2872.79,125,150,HEMAVATHI-2014-02-18
5394,Hemavathi,2014,8,2014-02-19,7.08,2872.77,125,150,HEMAVATHI-2014-02-19
5395,Hemavathi,2014,8,2014-02-20,7.08,2872.75,125,150,HEMAVATHI-2014-02-20
5396,Hemavathi,2014,8,2014-02-21,7.07,2872.73,125,150,HEMAVATHI-2014-02-21
5397,Hemavathi,2014,8,2014-02-22,7.05,2872.67,141,300,HEMAVATHI-2014-02-22
5398,Hemavathi,2014,8,2014-02-23,7.03,2872.58,141,400,HEMAVATHI-2014-02-23
5399,Hemavathi,2014,8,2014-02-24,7,2872.49,141,400,HEMAVATHI-2014-02-24
5400,Hemavathi,2014,8,2014-02-25,6.97,2872.40,140,400,HEMAVATHI-2014-02-25
5485,Hemavathi,2014,9,2014-02-26,6.95,2872.31,144,400,HEMAVATHI-2014-02-26
5486,Hemavathi,2014,9,2014-02-27,6.92,2872.22,143,400,HEMAVATHI-2014-02-27
5487,Hemavathi,2014,9,2014-02-28,6.90,2872.13,143,400,HEMAVATHI-2014-02-28
5488,Hemavathi,2014,9,2014-03-01,6.87,2872.04,143,400,HEMAVATHI-2014-03-01
5489,Hemavathi,2014,9,2014-03-02,6.84,2871.95,144,400,HEMAVATHI-2014-03-02
5490,Hemavathi,2014,9,2014-03-03,6.82,2871.86,143,400,HEMAVATHI-2014-03-03
5491,Hemavathi,2014,9,2014-03-04,6.80,2871.80,144,300,HEMAVATHI-2014-03-04
5576,Hemavathi,2014,10,2014-03-05,6.78,2871.74,143,300,HEMAVATHI-2014-03-05
5577,Hemavathi,2014,10,2014-03-06,6.77,2871.68,143,300,HEMAVATHI-2014-03-06
5578,Hemavathi,2014,10,2014-03-07,6.75,2871.62,144,300,HEMAVATHI-2014-03-07
5579,Hemavathi,2014,10,2014-03-08,6.74,2871.60,127,150,HEMAVATHI-2014-03-08
5580,Hemavathi,2014,10,2014-03-09,6.74,2871.59,111,100,HEMAVATHI-2014-03-09
5581,Hemavathi,2014,10,2014-03-10,6.74,2871.58,112,100,HEMAVATHI-2014-03-10
5582,Hemavathi,2014,10,2014-03-11,6.74,2871.57,111,100,HEMAVATHI-2014-03-11
5667,Hemavathi,2014,11,2014-03-12,6.73,2871.56,112,100,HEMAVATHI-2014-03-12
5668,Hemavathi,2014,11,2014-03-13,6.73,2871.55,112,100,HEMAVATHI-2014-03-13
5669,Hemavathi,2014,11,2014-03-14,6.73,2871.54,112,100,HEMAVATHI-2014-03-14
5670,Hemavathi,2014,11,2014-03-15,6.72,2871.53,112,100,HEMAVATHI-2014-03-15
5671,Hemavathi,2014,11,2014-03-16,6.71,2871.50,95,150,HEMAVATHI-2014-03-16
5672,Hemavathi,2014,11,2014-03-17,6.71,2871.47,96,150,HEMAVATHI-2014-03-17
5673,Hemavathi,2014,11,2014-03-18,6.69,2871.41,96,250,HEMAVATHI-2014-03-18
5762,Hemavathi,2014,12,2014-03-19,6.63,2871.20,96,750,HEMAVATHI-2014-03-19
5763,Hemavathi,2014,12,2014-03-21,6.54,2870.81,73,463,HEMAVATHI-2014-03-21
5764,Hemavathi,2014,12,2014-03-22,6.50,2870.59,68,500,HEMAVATHI-2014-03-22
5765,Hemavathi,2014,12,2014-03-23,6.46,2870.37,62,500,HEMAVATHI-2014-03-23
5766,Hemavathi,2014,12,2014-03-24,6.42,2870.15,63,500,HEMAVATHI-2014-03-24
5767,Hemavathi,2014,12,2014-03-25,6.38,2869.92,51,500,HEMAVATHI-2014-03-25
5863,Hemavathi,2014,13,2014-03-26,6.33,2869.68,47,500,HEMAVATHI-2014-03-26
5864,Hemavathi,2014,13,2014-03-27,6.31,2869.56,48,250,HEMAVATHI-2014-03-27
5865,Hemavathi,2014,13,2014-03-28,6.30,2869.49,52,150,HEMAVATHI-2014-03-28
5866,Hemavathi,2014,13,2014-03-29,6.27,2869.33,53,340,HEMAVATHI-2014-03-29
5867,Hemavathi,2014,13,2014-03-30,6.22,2869.09,46,500,HEMAVATHI-2014-03-30
5868,Hemavathi,2014,13,2014-03-31,6.17,2868.89,40,620,HEMAVATHI-2014-03-31
5869,Hemavathi,2014,13,2014-04-01,6.11,2868.70,39,750,HEMAVATHI-2014-04-01
5955,Hemavathi,2014,14,2014-04-02,6.04,2868.51,40,750,HEMAVATHI-2014-04-02
5956,Hemavathi,2014,14,2014-04-03,5.97,2868.32,40,750,HEMAVATHI-2014-04-03
5957,Hemavathi,2014,14,2014-04-04,5.91,2868.13,40,750,HEMAVATHI-2014-04-04
5958,Hemavathi,2014,14,2014-04-05,5.86,2867.99,48,560,HEMAVATHI-2014-04-05
5959,Hemavathi,2014,14,2014-04-06,5.81,2867.84,48,600,HEMAVATHI-2014-04-06
5960,Hemavathi,2014,14,2014-04-07,5.76,2867.69,48,600,HEMAVATHI-2014-04-07
5961,Hemavathi,2014,14,2014-04-08,5.72,2867.58,57,450,HEMAVATHI-2014-04-08
6046,Hemavathi,2014,15,2014-04-09,5.69,2867.50,52,325,HEMAVATHI-2014-04-09
6047,Hemavathi,2014,15,2014-04-10,6.28,2869.40,47,400,HEMAVATHI-2014-04-10
6048,Hemavathi,2014,15,2014-04-11,5.62,2867.30,46,400,HEMAVATHI-2014-04-11
6049,Hemavathi,2014,15,2014-04-12,5.59,2867.21,41,355,HEMAVATHI-2014-04-12
6050,Hemavathi,2014,15,2014-04-13,5.56,2867.12,35,350,HEMAVATHI-2014-04-13
6051,Hemavathi,2014,15,2014-04-14,5.53,2867.03,36,350,HEMAVATHI-2014-04-14
6052,Hemavathi,2014,15,2014-04-15,5.50,2866.92,51,350,HEMAVATHI-2014-04-15
6137,Hemavathi,2014,16,2014-04-16,5.47,2866.81,52,316,HEMAVATHI-2014-04-16
6138,Hemavathi,2014,16,2014-04-17,5.47,2866.79,66,80,HEMAVATHI-2014-04-17
6139,Hemavathi,2014,16,2014-04-18,5.46,2866.77,61,75,HEMAVATHI-2014-04-18
6140,Hemavathi,2014,16,2014-04-19,5.46,2866.75,60,75,HEMAVATHI-2014-04-19
6141,Hemavathi,2014,16,2014-04-20,5.45,2866.73,60,75,HEMAVATHI-2014-04-20
6142,Hemavathi,2014,16,2014-04-21,5.45,2866.71,60,75,HEMAVATHI-2014-04-21
6143,Hemavathi,2014,16,2014-04-22,5.44,2866.69,62,100,HEMAVATHI-2014-04-22
6228,Hemavathi,2014,17,2014-04-27,5.42,2866.59,58,75,HEMAVATHI-2014-04-27
6229,Hemavathi,2014,17,2014-04-28,5.42,2866.57,58,75,HEMAVATHI-2014-04-28
6230,Hemavathi,2014,17,2014-04-29,5.41,2866.55,58,75,HEMAVATHI-2014-04-29
6231,Hemavathi,2014,17,2014-04-23,5.44,2866.67,61,75,HEMAVATHI-2014-04-23
6232,Hemavathi,2014,17,2014-04-24,5.43,2866.65,60,75,HEMAVATHI-2014-04-24
6233,Hemavathi,2014,17,2014-04-25,5.43,2866.63,60,75,HEMAVATHI-2014-04-25
6234,Hemavathi,2014,17,2014-04-26,5.44,2866.69,62,100,HEMAVATHI-2014-04-26
6319,Hemavathi,2014,18,2014-04-30,5.41,2866.54,86,75,HEMAVATHI-2014-04-30
6320,Hemavathi,2014,18,2014-05-01,5.41,2866.53,86,75,HEMAVATHI-2014-05-01
6321,Hemavathi,2014,18,2014-05-02,5.40,2866.52,85,75,HEMAVATHI-2014-05-02
6322,Hemavathi,2014,18,2014-05-03,5.40,2866.52,113,75,HEMAVATHI-2014-05-03
6323,Hemavathi,2014,18,2014-05-04,5.41,2866.54,142,75,HEMAVATHI-2014-05-04
6324,Hemavathi,2014,18,2014-05-05,5.41,2866.53,141,75,HEMAVATHI-2014-05-05
6325,Hemavathi,2014,18,2014-05-06,5.41,2866.55,141,75,HEMAVATHI-2014-05-06
6410,Hemavathi,2014,19,2014-05-07,5.41,2866.56,140,75,HEMAVATHI-2014-05-07
6411,Hemavathi,2014,19,2014-05-08,5.42,2866.57,140,75,HEMAVATHI-2014-05-08
6412,Hemavathi,2014,19,2014-05-09,5.45,2866.70,475,75,HEMAVATHI-2014-05-09
6413,Hemavathi,2014,19,2014-05-10,5.66,2867.40,2546,75,HEMAVATHI-2014-05-10
6414,Hemavathi,2014,19,2014-05-11,5.85,2867.95,2311,75,HEMAVATHI-2014-05-11
6415,Hemavathi,2014,19,2014-05-12,6.04,2868.50,2305,75,HEMAVATHI-2014-05-12
6416,Hemavathi,2014,19,2014-05-13,6.21,2869,2105,75,HEMAVATHI-2014-05-13
6501,Hemavathi,2014,20,2014-05-14,6.31,2869.55,1263,75,HEMAVATHI-2014-05-14
6502,Hemavathi,2014,20,2014-05-15,0,&nbsp;,&nbsp;,0,HEMAVATHI-2014-05-15
6503,Hemavathi,2014,20,2014-05-16,6.38,2869.95,320,75,HEMAVATHI-2014-05-16
6504,Hemavathi,2014,20,2014-05-17,6.38,2869.97,153,75,HEMAVATHI-2014-05-17
6505,Hemavathi,2014,20,2014-05-18,6.39,2869.99,157,75,HEMAVATHI-2014-05-18
6506,Hemavathi,2014,20,2014-05-19,6.39,2870.01,155,75,HEMAVATHI-2014-05-19
6507,Hemavathi,2014,20,2014-05-20,6.39,2870.03,156,75,HEMAVATHI-2014-05-20
6592,Hemavathi,2014,21,2014-05-21,6.40,2870.05,156,75,HEMAVATHI-2014-05-21
6593,Hemavathi,2014,21,2014-05-22,6.40,2870.08,178,75,HEMAVATHI-2014-05-22
6594,Hemavathi,2014,21,2014-05-23,6.41,2870.11,178,75,HEMAVATHI-2014-05-23
6595,Hemavathi,2014,21,2014-05-24,6.42,2870.15,200,75,HEMAVATHI-2014-05-24
6596,Hemavathi,2014,21,2014-05-25,6.42,2870.16,134,75,HEMAVATHI-2014-05-25
6597,Hemavathi,2014,21,2014-05-26,6.42,2870.16,113,75,HEMAVATHI-2014-05-26
6598,Hemavathi,2014,21,2014-05-27,6.42,2870.15,91,75,HEMAVATHI-2014-05-27
6671,Hemavathi,2014,22,2014-05-28,6.41,2870.14,90,75,HEMAVATHI-2014-05-28
6672,Hemavathi,2014,22,2014-05-29,6.41,2870.14,112,75,HEMAVATHI-2014-05-29
6673,Hemavathi,2014,22,2014-05-30,6.40,2870.08,157,252,HEMAVATHI-2014-05-30
6674,Hemavathi,2014,22,2014-05-31,6.37,2869.90,150,500,HEMAVATHI-2014-05-31
6747,Hemavathi,2014,23,2014-06-01,6.36,2869.84,410,500,HEMAVATHI-2014-06-01
6748,Hemavathi,2014,23,2014-06-02,6.34,2869.75,349,500,HEMAVATHI-2014-06-02
6749,Hemavathi,2014,23,2014-06-03,6.33,2869.65,328,500,HEMAVATHI-2014-06-03
6750,Hemavathi,2014,23,2014-06-04,6.34,2869.75,746,500,HEMAVATHI-2014-06-04
6751,Hemavathi,2014,23,2014-06-05,6.35,2869.80,640,500,HEMAVATHI-2014-06-05
6752,Hemavathi,2014,23,2014-06-06,6.36,2869.84,212,93,HEMAVATHI-2014-06-06
6753,Hemavathi,2014,23,2014-06-07,6.37,2869.88,195,75,HEMAVATHI-2014-06-07
6754,Hemavathi,2014,23,2014-06-08,6.38,2869.92,194,75,HEMAVATHI-2014-06-08
6755,Hemavathi,2014,23,2014-06-09,6.38,2869.96,194,75,HEMAVATHI-2014-06-09
6756,Hemavathi,2014,23,2014-06-10,6.39,2870,194,75,HEMAVATHI-2014-06-10
6865,Hemavathi,2014,24,2014-06-11,6.39,2870.03,176,75,HEMAVATHI-2014-06-11
6866,Hemavathi,2014,24,2014-06-12,6.40,2870.06,176,75,HEMAVATHI-2014-06-12
6867,Hemavathi,2014,24,2014-06-13,6.41,2870.10,191,75,HEMAVATHI-2014-06-13
6868,Hemavathi,2014,24,2014-06-14,6.42,2870.15,220,75,HEMAVATHI-2014-06-14
6869,Hemavathi,2014,24,2014-06-15,6.43,2870.21,243,75,HEMAVATHI-2014-06-15
6870,Hemavathi,2014,24,2014-06-16,6.44,2870.28,265,75,HEMAVATHI-2014-06-16
6871,Hemavathi,2014,24,2014-06-17,6.45,2870.34,243,75,HEMAVATHI-2014-06-17
6956,Hemavathi,2013,24,2013-06-11,3.34,2856.75,375,100,HEMAVATHI-2013-06-11
