SL_NO,RESERVOIR,YEAR,WEEK_NO,FLOW_DATE,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,UNIQUE_KEY
3752,K.R.S,2011,42,2011-10-20,46.86,122.92,5559,6866,K.R.S-2011-10-20
3753,K.R.S,2011,42,2011-10-21,46.84,122.90,6790,6852,K.R.S-2011-10-21
3838,K.R.S,2011,43,2011-10-22,46.92,122.96,8029,6853,K.R.S-2011-10-22
3839,K.R.S,2011,43,2011-10-23,46.85,122.91,6327,6853,K.R.S-2011-10-23
3840,K.R.S,2011,43,2011-10-24,46.88,122.93,7410,6853,K.R.S-2011-10-24
3841,K.R.S,2011,43,2011-10-25,47.31,123.25,12154,6867,K.R.S-2011-10-25
3842,K.R.S,2011,43,2011-10-26,47.83,123.63,13148,6886,K.R.S-2011-10-26
3843,K.R.S,2011,43,2011-10-27,48.13,123.85,10634,6903,K.R.S-2011-10-27
3844,K.R.S,2011,43,2011-10-28,48.24,123.93,8427,6910,K.R.S-2011-10-28
3929,K.R.S,2011,44,2011-10-29,48.19,123.89,6529,6910,K.R.S-2011-10-29
3930,K.R.S,2011,44,2011-10-30,48.08,123.81,5947,6960,K.R.S-2011-10-30
3931,K.R.S,2011,44,2011-10-31,47.99,123.75,6264,6960,K.R.S-2011-10-31
3932,K.R.S,2011,44,2011-11-01,47.93,123.70,6422,6960,K.R.S-2011-11-01
3933,K.R.S,2011,44,2011-11-02,47.86,123.65,6374,6960,K.R.S-2011-11-02
3934,K.R.S,2011,44,2011-11-03,48.20,123.90,10796,6638,K.R.S-2011-11-03
3935,K.R.S,2011,44,2011-11-04,49.35,124.73,20359,6779,K.R.S-2011-11-04
4020,K.R.S,2011,45,2011-11-05,49.23,124.64,17944,19188,K.R.S-2011-11-05
4021,K.R.S,2011,45,2011-11-06,49.35,124.73,11661,9998,K.R.S-2011-11-06
4022,K.R.S,2011,45,2011-11-07,49.42,124.78,8727,7710,K.R.S-2011-11-07
4023,K.R.S,2011,45,2011-11-08,49.45,124.80,6653,6121,K.R.S-2011-11-08
4024,K.R.S,2011,45,2011-11-09,49.45,124.80,9062,8854,K.R.S-2011-11-09
4025,K.R.S,2011,45,2011-11-10,49.38,124.75,8550,9150,K.R.S-2011-11-10
4026,K.R.S,2011,45,2011-11-11,49.19,124.61,4910,6963,K.R.S-2011-11-11
4111,K.R.S,2011,46,2011-11-12,48.96,124.45,4587,6963,K.R.S-2011-11-12
4112,K.R.S,2011,46,2011-11-13,48.74,124.29,4586,6962,K.R.S-2011-11-13
4113,K.R.S,2011,46,2011-11-14,48.52,124.13,4586,6962,K.R.S-2011-11-14
4114,K.R.S,2011,46,2011-11-15,48.29,123.97,4595,6962,K.R.S-2011-11-15
4115,K.R.S,2011,46,2011-11-16,48.06,123.80,4476,6960,K.R.S-2011-11-16
4116,K.R.S,2011,46,2011-11-17,47.80,123.61,4160,6960,K.R.S-2011-11-17
4117,K.R.S,2011,46,2011-11-18,47.54,123.42,4146,6946,K.R.S-2011-11-18
4201,K.R.S,2011,47,2011-11-19,47.27,123.22,3946,6904,K.R.S-2011-11-19
4202,K.R.S,2011,47,2011-11-20,47,123.02,3946,6904,K.R.S-2011-11-20
4203,K.R.S,2011,47,2011-11-21,46.68,122.78,3344,6865,K.R.S-2011-11-21
4204,K.R.S,2011,47,2011-11-22,46.39,122.57,3803,6852,K.R.S-2011-11-22
4205,K.R.S,2011,47,2011-11-23,46.17,122.40,4384,6815,K.R.S-2011-11-23
4206,K.R.S,2011,47,2011-11-24,45.90,122.20,3907,6801,K.R.S-2011-11-24
4207,K.R.S,2011,47,2011-11-25,45.66,122.02,3916,6501,K.R.S-2011-11-25
4292,K.R.S,2011,48,2011-11-26,45.41,121.83,3777,6467,K.R.S-2011-11-26
4293,K.R.S,2011,48,2011-11-27,45.24,121.70,4680,6454,K.R.S-2011-11-27
4294,K.R.S,2011,48,2011-11-28,45.16,121.64,5740,6454,K.R.S-2011-11-28
4295,K.R.S,2011,48,2011-11-29,45.32,121.76,8163,6454,K.R.S-2011-11-29
4296,K.R.S,2011,48,2011-11-30,45.19,121.66,6952,6454,K.R.S-2011-11-30
4297,K.R.S,2011,48,2011-12-01,45.32,121.76,6634,6454,K.R.S-2011-12-01
4298,K.R.S,2011,48,2011-12-02,45.20,121.67,5286,6454,K.R.S-2011-12-02
4383,K.R.S,2011,49,2011-12-03,45.07,121.57,5134,6454,K.R.S-2011-12-03
4384,K.R.S,2011,49,2011-12-04,44.94,121.47,5124,6444,K.R.S-2011-12-04
4385,K.R.S,2011,49,2011-12-05,44.83,121.32,5104,6433,K.R.S-2011-12-05
4386,K.R.S,2011,49,2011-12-06,44.66,121.26,4942,6413,K.R.S-2011-12-06
4387,K.R.S,2011,49,2011-12-07,44.51,121.14,4790,6413,K.R.S-2011-12-07
4388,K.R.S,2011,49,2011-12-08,44.32,121,4477,6403,K.R.S-2011-12-08
4389,K.R.S,2011,49,2011-12-09,44.17,120.88,4786,6373,K.R.S-2011-12-09
4474,K.R.S,2011,50,2011-12-10,44,120.75,4637,6372,K.R.S-2011-12-10
4475,K.R.S,2011,50,2011-12-11,43.86,120.64,4832,6272,K.R.S-2011-12-11
4476,K.R.S,2011,50,2011-12-12,43.72,120.53,4832,6271,K.R.S-2011-12-12
4477,K.R.S,2011,50,2011-12-13,43.55,120.40,4506,6241,K.R.S-2011-12-13
4478,K.R.S,2011,50,2011-12-14,43.43,120.30,4939,6230,K.R.S-2011-12-14
4479,K.R.S,2011,50,2011-12-15,43.31,120.21,5087,6230,K.R.S-2011-12-15
4480,K.R.S,2011,50,2011-12-16,43.18,120.11,4939,6230,K.R.S-2011-12-16
4565,K.R.S,2011,51,2011-12-17,43.04,120,4782,6222,K.R.S-2011-12-17
4566,K.R.S,2011,51,2011-12-18,42.88,119.87,4498,6195,K.R.S-2011-12-18
4567,K.R.S,2011,51,2011-12-19,42.72,119.74,4497,6193,K.R.S-2011-12-19
4568,K.R.S,2011,51,2011-12-20,42.55,119.61,4482,6193,K.R.S-2011-12-20
4569,K.R.S,2011,51,2011-12-21,42.35,119.45,4038,6184,K.R.S-2011-12-21
4570,K.R.S,2011,51,2011-12-22,46.39,122.57,3803,6852,K.R.S-2011-12-22
4571,K.R.S,2011,51,2011-12-23,41.95,119.13,4011,6157,K.R.S-2011-12-23
4661,K.R.S,2011,52,2011-12-24,41.85,119.05,4970,5957,K.R.S-2011-12-24
4662,K.R.S,2011,52,2011-12-25,41.69,118.92,4247,5935,K.R.S-2011-12-25
4663,K.R.S,2011,52,2011-12-26,41.52,118.78,4111,5926,K.R.S-2011-12-26
4664,K.R.S,2011,52,2011-12-27,41.36,118.65,4051,5726,K.R.S-2011-12-27
4665,K.R.S,2011,52,2011-12-28,41.22,118.53,4192,5725,K.R.S-2011-12-28
4666,K.R.S,2011,52,2011-12-29,41.07,118.41,4170,5703,K.R.S-2011-12-29
4667,K.R.S,2011,52,2011-12-30,40.90,118.27,3878,5694,K.R.S-2011-12-30
4668,K.R.S,2011,52,2011-12-31,40.77,118.17,2917,4166,K.R.S-2011-12-31
4730,K.R.S,2012,1,2012-01-01,40.97,118.33,4924,2488,K.R.S-2012-01-01
4766,K.R.S,2014,1,2014-01-01,38.58,116.33,1885,1994,K.R.S-2014-01-01
4767,K.R.S,2014,1,2014-01-02,38.55,116.30,1550,1782,K.R.S-2014-01-02
4768,K.R.S,2014,1,2014-01-03,38.49,116.25,1547,1644,K.R.S-2014-01-03
4769,K.R.S,2014,1,2014-01-04,38.49,116.25,1547,1644,K.R.S-2014-01-04
4770,K.R.S,2014,1,2014-01-05,38.48,116.24,1154,1115,K.R.S-2014-01-05
4771,K.R.S,2014,1,2014-01-06,38.47,116.23,625,586,K.R.S-2014-01-06
4772,K.R.S,2014,1,2014-01-07,38.48,116.24,896,586,K.R.S-2014-01-07
4857,K.R.S,2014,2,2014-01-08,38.50,116.26,1032,586,K.R.S-2014-01-08
4858,K.R.S,2014,2,2014-01-09,38.55,116.30,1303,586,K.R.S-2014-01-09
4859,K.R.S,2014,2,2014-01-10,38.61,116.35,1438,586,K.R.S-2014-01-10
4860,K.R.S,2014,2,2014-01-11,38.56,116.31,1300,1416,K.R.S-2014-01-11
4861,K.R.S,2014,2,2014-01-12,38.35,116.13,984,3247,K.R.S-2014-01-12
4862,K.R.S,2014,2,2014-01-13,38.12,115.93,1228,3247,K.R.S-2014-01-13
4863,K.R.S,2014,2,2014-01-14,37.89,115.73,1249,3727,K.R.S-2014-01-14
4948,K.R.S,2014,3,2014-01-15,37.60,115.48,1077,1011,K.R.S-2014-01-15
4949,K.R.S,2014,3,2014-01-16,37.26,115.18,400,536,K.R.S-2014-01-16
4950,K.R.S,2014,3,2014-01-17,36.98,114.93,568,536,K.R.S-2014-01-17
4951,K.R.S,2014,3,2014-01-18,36.71,114.69,737,536,K.R.S-2014-01-18
4952,K.R.S,2014,3,2014-01-19,36.44,114.45,657,970,K.R.S-2014-01-19
4953,K.R.S,2014,3,2014-01-20,36.21,114.24,1029,954,K.R.S-2014-01-20
4954,K.R.S,2014,3,2014-01-21,35.94,114,903,771,K.R.S-2014-01-21
5037,K.R.S,2014,4,2014-01-22,35.62,113.71,531,839,K.R.S-2014-01-22
5038,K.R.S,2014,4,2014-01-23,35.33,113.44,875,930,K.R.S-2014-01-23
5039,K.R.S,2014,4,2014-01-24,35.03,113.17,863,918,K.R.S-2014-01-24
5040,K.R.S,2014,4,2014-01-25,34.73,112.89,763,913,K.R.S-2014-01-25
5041,K.R.S,2014,4,2014-01-26,34.46,112.64,865,648,K.R.S-2014-01-26
5042,K.R.S,2014,4,2014-01-27,34.19,112.39,562,394,K.R.S-2014-01-27
5043,K.R.S,2014,4,2014-01-28,34.12,112.32,496,382,K.R.S-2014-01-28
5128,K.R.S,2014,5,2014-01-29,34.12,112.32,580,382,K.R.S-2014-01-29
5129,K.R.S,2014,5,2014-01-30,34.10,112.30,333,382,K.R.S-2014-01-30
5130,K.R.S,2014,5,2014-01-31,34.07,112.27,210,382,K.R.S-2014-01-31
5131,K.R.S,2014,5,2014-02-01,34.05,112.25,333,382,K.R.S-2014-02-01
5132,K.R.S,2014,5,2014-02-02,34.01,112.22,209,382,K.R.S-2014-02-02
5133,K.R.S,2014,5,2014-02-03,33.99,112.20,333,382,K.R.S-2014-02-03
5134,K.R.S,2014,5,2014-02-04,33.97,112.18,333,382,K.R.S-2014-02-04
5219,K.R.S,2014,6,2014-02-05,33.95,112.16,333,382,K.R.S-2014-02-05
5220,K.R.S,2014,6,2014-02-06,33.92,112.13,209,382,K.R.S-2014-02-06
5221,K.R.S,2014,6,2014-02-07,33.78,112,710,382,K.R.S-2014-02-07
5222,K.R.S,2014,6,2014-02-08,33.51,111.74,569,874,K.R.S-2014-02-08
5223,K.R.S,2014,6,2014-02-09,33.21,111.45,420,1012,K.R.S-2014-02-09
5224,K.R.S,2014,6,2014-02-10,32.89,111.15,438,1151,K.R.S-2014-02-10
5225,K.R.S,2014,6,2014-02-11,32.57,110.84,354,1144,K.R.S-2014-02-11
5310,K.R.S,2014,7,2014-02-12,32.22,110.49,403,1128,K.R.S-2014-02-12
5311,K.R.S,2014,7,2014-02-13,31.85,110.13,277,1120,K.R.S-2014-02-13
5312,K.R.S,2014,7,2014-02-14,31.48,109.76,216,1112,K.R.S-2014-02-14
5313,K.R.S,2014,7,2014-02-15,31.11,109.39,236,1097,K.R.S-2014-02-15
5314,K.R.S,2014,7,2014-02-16,30.75,109.02,228,1089,K.R.S-2014-02-16
5315,K.R.S,2014,7,2014-02-17,31.11,109.39,236,1097,K.R.S-2014-02-17
5316,K.R.S,2014,7,2014-02-18,30.01,108.26,199,1073,K.R.S-2014-02-18
5401,K.R.S,2014,8,2014-02-19,29.62,107.86,252,1263,K.R.S-2014-02-19
5402,K.R.S,2014,8,2014-02-20,29.24,107.45,200,1252,K.R.S-2014-02-20
5403,K.R.S,2014,8,2014-02-21,28.85,107.04,195,1247,K.R.S-2014-02-21
5404,K.R.S,2014,8,2014-02-22,28.47,106.63,285,1241,K.R.S-2014-02-22
5405,K.R.S,2014,8,2014-02-23,28.08,106.21,178,1231,K.R.S-2014-02-23
5406,K.R.S,2014,8,2014-02-24,27.70,105.79,220,1220,K.R.S-2014-02-24
5407,K.R.S,2014,8,2014-02-25,27.55,105.62,219,615,K.R.S-2014-02-25
5492,K.R.S,2014,9,2014-02-26,27.49,105.56,214,665,K.R.S-2014-02-26
5493,K.R.S,2014,9,2014-02-27,27.44,105.50,264,715,K.R.S-2014-02-27
5494,K.R.S,2014,9,2014-02-28,27.37,105.43,157,713,K.R.S-2014-02-28
5495,K.R.S,2014,9,2014-03-01,27.34,105.39,167,410,K.R.S-2014-03-01
5496,K.R.S,2014,9,2014-03-02,27.30,105.35,167,410,K.R.S-2014-03-02
5497,K.R.S,2014,9,2014-03-03,27.27,105.31,177,409,K.R.S-2014-03-03
5498,K.R.S,2014,9,2014-03-04,27.23,105.27,177,409,K.R.S-2014-03-04
5583,K.R.S,2014,10,2014-03-05,27.19,105.23,177,409,K.R.S-2014-03-05
5584,K.R.S,2014,10,2014-03-06,27.16,105.19,177,409,K.R.S-2014-03-06
5585,K.R.S,2014,10,2014-03-07,27.12,105.15,177,409,K.R.S-2014-03-07
5586,K.R.S,2014,10,2014-03-08,27.10,105.12,281,409,K.R.S-2014-03-08
5587,K.R.S,2014,10,2014-03-09,27.06,105.08,177,409,K.R.S-2014-03-09
5588,K.R.S,2014,10,2014-03-10,27.02,105.04,177,409,K.R.S-2014-03-10
5589,K.R.S,2014,10,2014-03-11,26.99,105,177,409,K.R.S-2014-03-11
5674,K.R.S,2014,11,2014-03-12,26.85,104.84,240,805,K.R.S-2014-03-12
5675,K.R.S,2014,11,2014-03-13,26.55,104.50,189,1204,K.R.S-2014-03-13
5676,K.R.S,2014,11,2014-03-14,26.21,104.11,178,1201,K.R.S-2014-03-14
5677,K.R.S,2014,11,2014-03-15,25.82,103.66,143,1196,K.R.S-2014-03-15
5678,K.R.S,2014,11,2014-03-16,25.43,103.21,164,1190,K.R.S-2014-03-16
5679,K.R.S,2014,11,2014-03-17,25.04,102.75,129,1184,K.R.S-2014-03-17
5680,K.R.S,2014,11,2014-03-18,24.65,102.28,179,1281,K.R.S-2014-03-18
5769,K.R.S,2014,12,2014-03-19,24.25,101.79,135,1381,K.R.S-2014-03-19
5770,K.R.S,2014,12,2014-03-21,23.44,100.79,149,1375,K.R.S-2014-03-21
5771,K.R.S,2014,12,2014-03-22,23.03,100.28,123,1374,K.R.S-2014-03-22
5772,K.R.S,2014,12,2014-03-23,22.63,99.77,172,1371,K.R.S-2014-03-23
5773,K.R.S,2014,12,2014-03-24,22.23,99.25,143,1368,K.R.S-2014-03-24
5774,K.R.S,2014,12,2014-03-25,21.82,98.72,117,1367,K.R.S-2014-03-25
5871,K.R.S,2014,13,2014-03-26,21.42,98.19,171,4672,K.R.S-2014-03-26
5872,K.R.S,2014,13,2014-03-27,21.02,97.65,164,4672,K.R.S-2014-03-27
5873,K.R.S,2014,13,2014-03-28,20.64,97.13,175,4471,K.R.S-2014-03-28
5874,K.R.S,2014,13,2014-03-29,20.35,96.72,169,3470,K.R.S-2014-03-29
5875,K.R.S,2014,13,2014-03-30,20.05,96.30,115,3469,K.R.S-2014-03-30
5876,K.R.S,2014,13,2014-03-31,20.01,96.25,115,413,K.R.S-2014-03-31
5877,K.R.S,2014,13,2014-04-01,19.98,96.20,115,413,K.R.S-2014-04-01
5962,K.R.S,2014,14,2014-04-02,19.94,96.15,196,413,K.R.S-2014-04-02
5963,K.R.S,2014,14,2014-04-03,19.91,96.10,156,413,K.R.S-2014-04-03
5964,K.R.S,2014,14,2014-04-04,19.87,96.05,156,413,K.R.S-2014-04-04
5965,K.R.S,2014,14,2014-04-05,19.83,96,156,413,K.R.S-2014-04-05
5966,K.R.S,2014,14,2014-04-08,19.72,95.83,101,412,K.R.S-2014-04-08
5967,K.R.S,2014,14,2014-04-06,19.80,95.95,163,413,K.R.S-2014-04-06
5968,K.R.S,2014,14,2014-04-07,19.77,95.90,162,413,K.R.S-2014-04-07
6053,K.R.S,2014,15,2014-04-09,19.66,95.75,121,612,K.R.S-2014-04-09
6054,K.R.S,2014,15,2014-04-10,19.61,95.67,121,412,K.R.S-2014-04-10
6055,K.R.S,2014,15,2014-04-11,19.55,95.59,121,612,K.R.S-2014-04-11
6056,K.R.S,2014,15,2014-04-12,19.33,95.27,167,1590,K.R.S-2014-04-12
6057,K.R.S,2014,15,2014-04-13,18.94,94.70,193,4565,K.R.S-2014-04-13
6058,K.R.S,2014,15,2014-04-14,18.54,94.12,167,4562,K.R.S-2014-04-14
6059,K.R.S,2014,15,2014-04-15,18.15,93.53,184,4561,K.R.S-2014-04-15
6144,K.R.S,2014,16,2014-04-16,17.76,92.93,146,4560,K.R.S-2014-04-16
6145,K.R.S,2014,16,2014-04-17,17.36,92.31,103,4559,K.R.S-2014-04-17
6146,K.R.S,2014,16,2014-04-18,16.97,91.69,165,4558,K.R.S-2014-04-18
6147,K.R.S,2014,16,2014-04-19,16.58,91.06,162,4557,K.R.S-2014-04-19
6148,K.R.S,2014,16,2014-04-20,16.17,90.39,162,4722,K.R.S-2014-04-20
6149,K.R.S,2014,16,2014-04-21,15.77,89.71,151,4713,K.R.S-2014-04-21
6150,K.R.S,2014,16,2014-04-22,15.36,89.02,153,4705,K.R.S-2014-04-22
6235,K.R.S,2014,17,2014-04-23,14.96,88.31,141,4697,K.R.S-2014-04-23
6236,K.R.S,2014,17,2014-04-24,14.55,87.59,148,4689,K.R.S-2014-04-24
6237,K.R.S,2014,17,2014-04-25,14.15,86.86,156,4677,K.R.S-2014-04-25
6238,K.R.S,2014,17,2014-04-26,15.36,89.02,153,4705,K.R.S-2014-04-26
6239,K.R.S,2014,17,2014-04-27,13.35,85.35,170,4655,K.R.S-2014-04-27
6240,K.R.S,2014,17,2014-04-28,12.96,84.58,191,4644,K.R.S-2014-04-28
6241,K.R.S,2014,17,2014-04-29,12.92,84.50,175,527,K.R.S-2014-04-29
6326,K.R.S,2014,18,2014-04-30,12.88,84.42,175,527,K.R.S-2014-04-30
6327,K.R.S,2014,18,2014-05-01,12.83,84.34,175,527,K.R.S-2014-05-01
6328,K.R.S,2014,18,2014-05-02,12.79,84.26,180,526,K.R.S-2014-05-02
6329,K.R.S,2014,18,2014-05-03,12.75,84.18,160,526,K.R.S-2014-05-03
6330,K.R.S,2014,18,2014-05-04,12.71,84.10,180,526,K.R.S-2014-05-04
6331,K.R.S,2014,18,2014-05-05,12.67,84.02,180,526,K.R.S-2014-05-05
6332,K.R.S,2014,18,2014-05-06,12.63,83.94,188,526,K.R.S-2014-05-06
6417,K.R.S,2014,19,2014-05-07,12.59,83.86,189,525,K.R.S-2014-05-07
6418,K.R.S,2014,19,2014-05-08,12.56,83.79,246,525,K.R.S-2014-05-08
6419,K.R.S,2014,19,2014-05-09,12.55,83.78,507,525,K.R.S-2014-05-09
6420,K.R.S,2014,19,2014-05-10,12.56,83.80,657,425,K.R.S-2014-05-10
6421,K.R.S,2014,19,2014-05-11,12.58,83.84,771,425,K.R.S-2014-05-11
6422,K.R.S,2014,19,2014-05-12,12.66,84,1453,425,K.R.S-2014-05-12
6423,K.R.S,2014,19,2014-05-13,12.74,84.15,1427,426,K.R.S-2014-05-13
6508,K.R.S,2014,20,2014-05-14,12.80,84.27,1252,426,K.R.S-2014-05-14
6509,K.R.S,2014,20,2014-05-15,0,&nbsp;,&nbsp;,0,K.R.S-2014-05-15
6510,K.R.S,2014,20,2014-05-16,12.36,83.38,1109,4631,K.R.S-2014-05-16
6511,K.R.S,2014,20,2014-05-17,12.04,82.73,899,4429,K.R.S-2014-05-17
6512,K.R.S,2014,20,2014-05-18,11.74,82.10,1070,4427,K.R.S-2014-05-18
6513,K.R.S,2014,20,2014-05-19,11.42,81.40,777,4424,K.R.S-2014-05-19
6514,K.R.S,2014,20,2014-05-20,11.09,80.68,734,4421,K.R.S-2014-05-20
6599,K.R.S,2014,21,2014-05-21,10.75,79.92,641,4510,K.R.S-2014-05-21
6600,K.R.S,2014,21,2014-05-22,10.39,79.10,524,4587,K.R.S-2014-05-22
6601,K.R.S,2014,21,2014-05-23,10.04,78.26,523,4522,K.R.S-2014-05-23
6602,K.R.S,2014,21,2014-05-24,9.69,77.40,516,4507,K.R.S-2014-05-24
6603,K.R.S,2014,21,2014-05-25,9.33,76.52,520,4496,K.R.S-2014-05-25
6604,K.R.S,2014,21,2014-05-26,8.99,75.64,477,4342,K.R.S-2014-05-26
6605,K.R.S,2014,21,2014-05-27,8.67,74.79,470,4091,K.R.S-2014-05-27
6675,K.R.S,2014,22,2014-05-28,8.39,74.04,160,3574,K.R.S-2014-05-28
6676,K.R.S,2014,22,2014-05-29,8.18,73.44,477,2875,K.R.S-2014-05-29
6677,K.R.S,2014,22,2014-05-30,7.97,72.84,374,2745,K.R.S-2014-05-30
6678,K.R.S,2014,22,2014-05-31,7.86,72.52,380,1574,K.R.S-2014-05-31
6757,K.R.S,2014,23,2014-06-01,7.77,72.28,304,1201,K.R.S-2014-06-01
6758,K.R.S,2014,23,2014-06-02,7.69,72.05,357,1200,K.R.S-2014-06-02
6759,K.R.S,2014,23,2014-06-03,7.64,71.88,610,1206,K.R.S-2014-06-03
6760,K.R.S,2014,23,2014-06-04,7.63,71.85,511,563,K.R.S-2014-06-04
6761,K.R.S,2014,23,2014-06-05,7.63,71.86,451,347,K.R.S-2014-06-05
6762,K.R.S,2014,23,2014-06-06,7.64,71.88,490,348,K.R.S-2014-06-06
6763,K.R.S,2014,23,2014-06-07,7.65,71.92,568,348,K.R.S-2014-06-07
6764,K.R.S,2014,23,2014-06-08,7.66,71.96,567,348,K.R.S-2014-06-08
6765,K.R.S,2014,23,2014-06-09,7.68,72,567,348,K.R.S-2014-06-09
6766,K.R.S,2014,23,2014-06-10,7.70,72.06,656,349,K.R.S-2014-06-10
6872,K.R.S,2014,24,2014-06-11,7.72,72.13,696,349,K.R.S-2014-06-11
6873,K.R.S,2014,24,2014-06-12,7.74,72.19,656,349,K.R.S-2014-06-12
6874,K.R.S,2014,24,2014-06-13,7.76,72.25,656,349,K.R.S-2014-06-13
6875,K.R.S,2014,24,2014-06-14,7.78,72.30,617,350,K.R.S-2014-06-14
6876,K.R.S,2014,24,2014-06-15,7.80,72.36,657,350,K.R.S-2014-06-15
6877,K.R.S,2014,24,2014-06-16,7.82,72.41,617,350,K.R.S-2014-06-16
6878,K.R.S,2014,24,2014-06-17,7.84,72.46,618,351,K.R.S-2014-06-17
6963,K.R.S,2013,24,2013-06-11,5.11,63.13,198,775,K.R.S-2013-06-11
6964,K.R.S,2013,24,2013-06-12,5.06,62.92,227,768,K.R.S-2013-06-12
6965,K.R.S,2013,24,2013-06-13,5.03,62.80,481,762,K.R.S-2013-06-13
6966,K.R.S,2013,24,2013-06-14,5.12,63.15,1782,763,K.R.S-2013-06-14
6967,K.R.S,2013,24,2013-06-15,7.79,65,6231,798,K.R.S-2013-06-15
6968,K.R.S,2013,24,2013-06-16,5.85,66,4016,876,K.R.S-2013-06-16
6969,K.R.S,2013,24,2013-06-17,6.41,68,7517,920,K.R.S-2013-06-17
7054,K.R.S,2013,25,2013-06-18,7.80,71,11778,939,K.R.S-2013-06-18
7055,K.R.S,2013,25,2013-06-19,8.24,73.60,11555,1163,K.R.S-2013-06-19
7056,K.R.S,2013,25,2013-06-20,9.21,76.20,12554,1237,K.R.S-2013-06-20
7057,K.R.S,2013,25,2013-06-21,9.77,77.60,8240,1692,K.R.S-2013-06-21
7058,K.R.S,2013,25,2013-06-22,10.22,78.70,7420,2054,K.R.S-2013-06-22
7059,K.R.S,2013,25,2013-06-23,10.55,79.45,5901,2103,K.R.S-2013-06-23
7060,K.R.S,2013,25,2013-06-24,10.70,79.80,3971,2133,K.R.S-2013-06-24
7145,K.R.S,2013,26,2013-06-25,10.77,79.96,3774,2891,K.R.S-2013-06-25
7146,K.R.S,2013,26,2013-06-26,8.33,80.86,7736,2994,K.R.S-2013-06-26
7147,K.R.S,2013,26,2013-06-27,12.71,84.10,20280,2338,K.R.S-2013-06-27
7148,K.R.S,2013,26,2013-06-28,14.55,87.58,23867,2536,K.R.S-2013-06-28
7149,K.R.S,2013,26,2013-06-29,15.88,89.90,18185,2678,K.R.S-2013-06-29
7150,K.R.S,2013,26,2013-06-30,16.48,90.90,9868,2781,K.R.S-2013-06-30
7151,K.R.S,2013,26,2013-07-01,16.73,91.30,5800,2824,K.R.S-2013-07-01
7236,K.R.S,2013,27,2013-07-02,16.85,91.50,4371,2837,K.R.S-2013-07-02
7237,K.R.S,2013,27,2013-07-03,17.07,91.85,5461,2847,K.R.S-2013-07-03
7238,K.R.S,2013,27,2013-07-04,18,93.30,13755,2879,K.R.S-2013-07-04
7239,K.R.S,2013,27,2013-07-05,20.55,97,32568,2987,K.R.S-2013-07-05
7240,K.R.S,2013,27,2013-07-06,24.08,101.58,44249,3318,K.R.S-2013-07-06
7241,K.R.S,2013,27,2013-07-07,27.10,105.12,38446,3365,K.R.S-2013-07-07
7242,K.R.S,2013,27,2013-07-08,29.26,107.48,28759,3511,K.R.S-2013-07-08
7327,K.R.S,2013,28,2013-07-09,30.60,108.87,19209,3610,K.R.S-2013-07-09
7328,K.R.S,2013,28,2013-07-10,31.47,109.75,14226,4036,K.R.S-2013-07-10
7329,K.R.S,2013,28,2013-07-11,31.92,110.20,11267,5887,K.R.S-2013-07-11
7330,K.R.S,2013,28,2013-07-12,32.55,110.82,14108,6655,K.R.S-2013-07-12
7331,K.R.S,2013,28,2013-07-13,33.33,111.57,15849,6702,K.R.S-2013-07-13
7332,K.R.S,2013,28,2013-07-14,34.47,112.65,20179,6813,K.R.S-2013-07-14
7333,K.R.S,2013,28,2013-07-15,35.39,113.50,17849,7098,K.R.S-2013-07-15
7418,K.R.S,2013,29,2013-07-16,35.60,113.69,9672,7109,K.R.S-2013-07-16
7419,K.R.S,2013,29,2013-07-17,35.74,113.82,8925,7120,K.R.S-2013-07-17
7420,K.R.S,2013,29,2013-07-18,36.11,114.15,11542,7162,K.R.S-2013-07-18
7421,K.R.S,2013,29,2013-07-19,36.54,114.54,12424,7212,K.R.S-2013-07-19
7422,K.R.S,2013,29,2013-07-20,38.12,115.93,23969,5552,K.R.S-2013-07-20
7423,K.R.S,2013,29,2013-07-21,41.55,118.80,43807,3957,K.R.S-2013-07-21
7424,K.R.S,2013,29,2013-07-22,44.59,121.20,39529,4169,K.R.S-2013-07-22
7509,K.R.S,2013,30,2013-07-23,47.13,123.12,37856,8162,K.R.S-2013-07-23
7510,K.R.S,2013,30,2013-07-24,48.45,124.08,28419,13005,K.R.S-2013-07-24
7511,K.R.S,2013,30,2013-07-25,48.66,124.23,22630,19997,K.R.S-2013-07-25
7512,K.R.S,2013,30,2013-07-26,48.06,123.80,29060,35730,K.R.S-2013-07-26
7513,K.R.S,2013,30,2013-07-27,47.31,123.25,50049,58543,K.R.S-2013-07-27
7514,K.R.S,2013,30,2013-07-28,46.69,122.79,57183,64201,K.R.S-2013-07-28
7515,K.R.S,2013,30,2013-07-29,47.08,123.08,53445,48728,K.R.S-2013-07-29
7600,K.R.S,2013,31,2013-07-31,48.59,124.18,30341,20919,K.R.S-2013-07-31
7601,K.R.S,2013,31,2013-08-01,49.45,124.80,25392,15186,K.R.S-2013-08-01
7602,K.R.S,2013,31,2013-08-02,48.20,123.90,52447,66742,K.R.S-2013-08-02
7603,K.R.S,2013,31,2013-08-03,48.59,124.18,88185,83490,K.R.S-2013-08-03
7604,K.R.S,2013,31,2013-08-04,48.29,123.97,95441,98615,K.R.S-2013-08-04
